ID,Title,Location,Career,Sector
45961723,[패스오더] 급성장중인 스타트업 '그로스 마케터' 채용,부산 부산진구,,"Python, 데이터분석가, 데이터엔지니어, 데이터라벨링, 데이터마이닝 외 수정일 23/07/13"
46173070,통합정산시스템 백엔드 개발자-주니어,서울 강남구,,"Python, 백엔드/서버개발, 클라우드, API, AWS 외 등록일 23/07/18"
46046149,데이터 분석가 신입/경력 채용,서울전체,,"Python, 데이터분석가, 데이터엔지니어, SE(시스템엔지니어), 데이터마이닝 외 등록일 23/06/30"
45961729,[패스오더] 급성장중인 스타트업 '데이터 엔지니어' 채용,부산 부산진구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발 외 수정일 23/07/13"
46052112,2023 엔젤로보틱스 전문연구요원 채용,서울 성동구,,"Python, 백엔드/서버개발, 유지보수, 정보보안, 네트워크 외 수정일 23/07/03"
45859644,[NDSOFT] 23년도 상반기 개발자 채용(부산근무),부산 해운대구,,"Python, 백엔드/서버개발, 웹개발, API, DBMS 외 수정일 23/06/27"
46088753,2023년 채용연계형 인턴사원 모집,서울전체,,"Python, 데이터엔지니어, SE(시스템엔지니어), SI개발, 네트워크 외 수정일 23/07/10"
45859650,[NDSOFT] 2023년도 상반기 개발자 채용(서울근무),서울 강남구,,"Python, 백엔드/서버개발, 웹개발, API, DBMS 외 수정일 23/06/05"
45961232,[패스오더] 급성장중인 스타트업 'Back-End 개발자' 채용,서울전체,,"Python, 기술지원, 백엔드/서버개발, 앱개발, 웹개발 외 수정일 23/07/21"
46026822,2023년 신입/경력직 개발자 채용공고,대전 중구,,"Python, 게임개발, 백엔드/서버개발, 웹개발, 프론트엔드 외 수정일 23/07/03"
46094323,인프라 운영 관리( 시스템 엔지니어 ) #유연근무#정규직#선릉역,서울 강남구,,"Python, 유지보수, 정보보안, SE(시스템엔지니어), 검색엔진 외 등록일 23/07/07"
46046281,[네오플] 게임그래픽 직군 분야별 모집,제주 제주시,,"Python, 게임개발, 모델링, 게임디자인, 모바일디자인 외 등록일 23/06/30"
46021312,2023 디노마드 개발 파트장 채용,서울 영등포구,,"Python, 기술지원, 데이터분석가, 백엔드/서버개발, 앱개발 외 수정일 23/07/06"
46047453,[에듀테크 스타트업 오누이] 분야별 채용,서울 마포구,,"Python, 기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발 외 수정일 23/07/19"
46177689,[코스닥상장사] 경영관리 담당자 채용,서울 송파구,,"관리회계, 재무분석, 채권관리, 회계, 재무 외 등록일 23/07/19"
46083437,서울대학교병원 데이터 엔지니어 채용,서울 종로구,,"Python, 데이터분석가, 데이터엔지니어, 머신러닝, 빅데이터 외 수정일 23/07/06"
45986091,2023년 고황건설㈜ 하반기 신입/경력 채용,서울 강남구,,"Python, 데이터분석가, 데이터마이닝, 머신러닝, 빅데이터 외 수정일 23/07/17"
46193694,[데이트코스 1위 앱 데이트팝] 부산 프리랜서 컨텐츠 촬영작가,부산 부산진구,,"기자, 포토그래퍼, 촬영, 유튜브, 레저 외 등록일 23/07/21"
46094091,LG디스플레이 Vision S/W 분야 경력 상시채용,서울 강서구,,"Python, 머신러닝, 증착, 디스플레이, 반도체 외 등록일 23/07/07"
46120760,각 부문별 신입/경력사원 모집,경기 수원시,,"기술지원, 데이터엔지니어, 앱개발, QA/테스터, SE(시스템엔지니어) 외 수정일 23/07/13"
46025248,[Coupang] Back-end Engineer (FTS),서울전체,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, 인프라 외 수정일 23/06/28"
46080805,[국비지원] IT전문가(제조 빅데이터/AI분석가) 교육생 모집,경남 진주시,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발 외 수정일 23/07/07"
46143940,Strategy DA 체험형 인턴 모집,경기 성남시 분당구,,"Python, ETL, R, SQL, Excel 외 수정일 23/07/14"
46064052,NHN 아카데미 채용연계형 개발자 부트캠프 연수생 모집,경남 김해시,,"Python, 기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발 외 수정일 23/07/04"
46194963,[신입/경력] 백엔드 개발자,서울 성동구,,"백엔드/서버개발, 앱개발, 웹개발, Django, 소프트웨어개발 등록일 23/07/21"
45946231,Program Management Consultant,서울 송파구,,"Python, 솔루션, 클라우드, RestAPI, SaaS 외 등록일 23/06/16"
46171829,Azure infra 구축 엔지니어,서울 강남구,,"Python, 데이터엔지니어, 백엔드/서버개발, 유지보수, SE(시스템엔지니어) 외 수정일 23/07/18"
45994903,개발자채용 (웹개발자/Frontend개발자/Backend개발자/Android개발자/IOS개발자),서울 마포구,,"Python, 백엔드/서버개발, 보안컨설팅, 앱개발, 웹개발 외 수정일 23/07/06"
46027116,임상병리사 경력사원 채용,대구전체,,"간호사, 심사간호사, 임상병리사, CRA(임상연구원), CRC(연구간호사) 외 수정일 23/06/28"
46011365,"디자인 에이전시 팀장, 사원 채용 (연봉 인상 보장)",서울 강남구,,"광고디자인, 그래픽디자인, 디지털디자인, 로고디자인, 모바일디자인 외 수정일 23/06/26"
46190581,[인텔리전스랩스] 데이터 분석가 (메이플스토리 게임 분석),경기 성남시 분당구,,"Python, 데이터분석가, Spark, SQL, 게임 등록일 23/07/20"
46196228,[HL Klemove] 2023 하반기 1차 신입/경력 채용 (R&D),경기 성남시 수정구,,"연구원, R&D, 자율주행, 자동차부품 등록일 23/07/21"
46121907,㈜티로보틱스 2023년 하반기 각부분 신입 및 경력사원 채용,경기 오산시,,"Python, 유지보수, SE(시스템엔지니어), S/W, C# 외 수정일 23/07/18"
46156707,버블콘 개발자/PM/영업/기획 신입 및 경력 채용,서울 구로구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 프론트엔드 외 수정일 23/07/17"
46147536,"(주)디엑솜 공개채용 [임상,기획팀,Bioinformatics,선행연구,QC]",경기 성남시 분당구,,"제약QA, 기술영업, 영업관리, 영업지원, 거래처영업 외 수정일 23/07/17"
46064495,"경영지원 대규모 채용 (HR, Finance, Legal, CES, CLS 등)",서울 송파구,,"Python, 데이터분석가, 데이터엔지니어, 데이터라벨링, 데이터마이닝 외 수정일 23/07/04"
46146960,"Senior, Application Operation Engineer",서울 강남구,,"Python, 백엔드/서버개발, SE(시스템엔지니어), 인프라, 유지보수 외 등록일 23/07/14"
46017138,[넛지헬스케어] 데이터분석가 - 석사/박사,서울 강남구,,"Python, 데이터분석가, 데이터엔지니어, 검색엔진, 네트워크 외 수정일 23/07/19"
46118497,(주)디지털존 사업기획팀 인공지능 개발자 채용,서울 마포구,,"Python, 데이터분석가, 백엔드/서버개발, 앱개발, 웹개발 외 수정일 23/07/11"
46081402,㈜포르텍 2023년 영업직 채용 공고,서울 영등포구,,"Python, FAE, 솔루션, 음성인식, S/W 외 수정일 23/07/05"
46030487,[네오플] 프로그래머/엔지니어 인재 모집,제주 제주시,,"Python, 게임개발, 백엔드/서버개발, 네트워크, 액션스크립트 외 수정일 23/06/30"
46189012,"[HL만도] 2023년 Brake BU 경력/신입 채용(평택, 화성, 판교)",경기 평택시,,"생산관리, 생산, 생산기술, 제조, 자동차 외 수정일 23/07/21"
46197349,[사세확장 충원] 이미지 데이터 단순 가공(라벨링),경기 안양시 동안구,,"Python, AI(인공지능), VisualC·C++, R&D, 연구소 등록일 23/07/21"
46096898,㈜지엔코 시스템부문 개발팀 및 전산운영팀 경력직원 채용,서울 송파구,,"Python, 백엔드/서버개발, 웹개발, 웹마스터, 정보보안 외 수정일 23/07/10"
46085830,[아프리카TV] 서버운영 및 모니터링 (Operation Engineer),서울 서초구,,"Python, 기술지원, 유지보수, SE(시스템엔지니어), 네트워크 외 등록일 23/07/06"
46051941,[뮤직플랫폼FLO] Backend(Junior) 개발자,서울 서초구,,"Python, 백엔드/서버개발, 웹개발, SE(시스템엔지니어), 블록체인 외 등록일 23/07/03"
46058959,환경해양사업본부 신입 및 경력 직원 모집,서울 구로구,,"Python, 데이터시각화, 빅데이터, 대기환경기사, 수질환경기사 외 수정일 23/07/03"
46193110,Data Engineer 데이터 엔지니어 신입 및 경력 정규직 채용,서울 성동구,,"Python, 데이터엔지니어, DBA, 데이터시각화, 빅데이터 외 등록일 23/07/21"
46003709,[정규직/연봉상향조정] 백엔드 개발자 경력 채용,서울 송파구,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, Angular 외 수정일 23/07/20"
46026842,사내 IT Infra 담당자 채용,서울전체,,"Python, SE(시스템엔지니어), 네트워크, 인프라, DevOps 외 등록일 23/06/28"
46120133,콘텐츠 기획/온라인 유통 MD/퍼포먼스 마케팅/CS/영상촬영,서울 강남구,,"기획MD, 바잉MD, 브랜드MD, 온라인MD, 매출관리 외 수정일 23/07/20"
46181368,[삼성SDS자회사] (주)시큐아이 경력사원 채용(개발),서울 종로구,,"Python, 백엔드/서버개발, 보안컨설팅, 웹개발, 정보보안 외 등록일 23/07/19"
46175796,[LOST ARK] 게임 데이터엔지니어 담당,경기 성남시 분당구,,"Python, 데이터분석가, 데이터엔지니어, Hadoop, Java 외 수정일 23/07/19"
45533814,㈜한컴위드 PKI 솔루션 개발자 및 기술지원 채용,경기 성남시 분당구,,"Python, 백엔드/서버개발, 보안컨설팅, 앱개발, 웹개발 외 수정일 23/06/28"
45784869,"[데이타메이션] JSP/JAVA 개발자 신입,경력 채용",서울 구로구,,"Python, 웹개발, DBA, FLEX, Java 외 수정일 23/07/20"
45918968,23년 알앤비소프트 JAVA 신입 개발자 채용,경기 성남시 분당구,,"Python, 웹개발, Java, OracleDB, RDBMS 외 등록일 23/06/13"
46035189,[외국계/강남/성과급별도] 포르쉐 System Development 채용,서울 강남구,,"Python, 데이터분석가, 백엔드/서버개발, 앱개발, 웹개발 외 수정일 23/07/10"
46060030,[주4.5일] Back end (JAVA) 개발자 채용,서울 구로구,,"Python, 백엔드/서버개발, 앱개발, 웹개발, 프론트엔드 외 등록일 23/07/03"
46066907,[면접비 지급] 머신비전 검사운영자 채용,경기 화성시,,"Python, 유지보수, SI개발, 딥러닝, 머신러닝 외 등록일 23/07/04"
45837337,[오픈메이트] 데이터엔지니어 및 Data Architect 인재 모집,서울 서대문구,,"Python, 데이터분석가, IT컨설팅, 데이터마이닝, 데이터시각화 외 수정일 23/07/04"
45821996,[LG그룹] 비즈테크아이 개발혁신센터 대규모 IT인재 채용,서울 마포구,,"Python, 데이터엔지니어, 네트워크, .NET, C# 외 수정일 23/06/02"
46181799,신입 ERP 개발 및 유지보수 채용,서울 금천구,,"Python, 데이터분석가, 데이터엔지니어, 앱개발, 웹개발 외 등록일 23/07/19"
46183211,[(주)쇼엠] 클라우드인프라(AWS) 리눅스 서버관리,인천 연수구,,"Python, 기술지원, 백엔드/서버개발, 유지보수, SE(시스템엔지니어) 외 수정일 23/07/20"
46122481,"[엔키아] 전문연구요원 채용(개발자, AI)",경기 성남시 분당구,,"Python, 기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발 외 수정일 23/07/11"
46036741,[카카오자회사] 카카오공동체 상담시스템 솔루션 개발,경기 성남시 분당구,,"Python, 백엔드/서버개발, 앱개발, 웹개발, API 외 수정일 23/07/19"
46161850,[삼성SDS자회사] (주)시큐아이 경력사원 채용(보안컨설팅),서울 종로구,,"Python, 백엔드/서버개발, 보안컨설팅, 웹개발, 정보보안 외 등록일 23/07/17"
46181045,[클라우드네트웍스] 클라우드시스템 엔지니어 모집 (신입/경력),서울 강남구,,"Python, 기술지원, 데이터엔지니어, 유지보수, DBA 외 등록일 23/07/19"
46188647,[(주) 쇼엠] 웹 퍼블리셔 채용,인천 연수구,,"Python, 앱개발, 웹개발, 유지보수, 퍼블리셔 외 등록일 23/07/20"
46093029,"프론트, 백엔드 개발자 채용 (경력)",경기 의왕시,,"Python, 백엔드/서버개발, 앱개발, 웹개발, 머신러닝 외 수정일 23/07/07"
46160539,"2023 하반기 개발자 모집합니다(ios, C# 경력)",경기 부천시,,"Python, 백엔드/서버개발, 앱개발, 웹개발, 프론트엔드 외 등록일 23/07/17"
46141160,"IT 경력직 채용(백엔드개발, 서비스기획, 디지털마케팅, 자사몰프로모션)",서울 강남구,,"Python, 백엔드/서버개발, 보안컨설팅, 유지보수, 정보보안 외 수정일 23/07/14"
46134373,Java 기반 웹시스템 개발 및 시스템 유지관리,부산 해운대구,,"Python, 백엔드/서버개발, 웹개발, 웹마스터, 유지보수 외 수정일 23/07/13"
46188638,Machine Learning Engineer,서울전체,,"Python, 딥러닝, 알고리즘, TypeScript, 소프트웨어개발 수정일 23/07/20"
46091525,"[패킷낭비금지] 안드로이드, IOS 개발자 모집(신입), Flutter",서울 금천구,,"Python, 앱개발, 머신러닝, IoT, AI(인공지능) 외 수정일 23/07/17"
45936512,ICT융합 스마트팩토리 제어설계 교육생 모집(K-디지털),충남전체,,"Python, 데이터분석가, 네트워크, 딥러닝, 머신러닝 외 수정일 23/06/15"
43875474,디지털전략팀 경력사원 채용,경기 성남시 분당구,,"Python, 백엔드/서버개발, 앱개발, 웹개발, 프론트엔드 외 수정일 22/08/30"
46112454,"에이아이티스토리 개발자 정규직 채용 (신입 가능, 경력자 우대)",서울 서초구,,"Python, 웹개발, DBA, 모델링, 빅데이터 외 등록일 23/07/10"
45888446,KEPCO Digital Boot Camp 전력빅데이터기반 융합SW개발자 2기 모집,광주 광산구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 프론트엔드 외 수정일 23/07/11"
45906037,"AI, 머신러닝 데이터분석가 등 신입 및 경력 채용",서울 강남구,,"Python, 데이터분석가, 머신러닝, 빅데이터, AI(인공지능) 외 수정일 23/07/05"
46029366,웹 프론트엔드 / 백엔드 신입 개발자 모집,서울 중구,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, API 외 등록일 23/06/28"
46175367,소프트웨어 개발 엔지니어 모집,부산 동구,,"Python, 백엔드/서버개발, 라즈베리파이, Java, Node.js 외 수정일 23/07/20"
45961284,[패스오더] 급성장중인 스타트업 '데브옵스 엔지니어' 채용,서울 강남구,,"Python, 기술지원, 백엔드/서버개발, 앱개발, 웹개발 외 수정일 23/07/21"
46110123,Java Web 개발자 정규직 채용(경력무관),서울 금천구,,"Python, 웹개발, Ajax, Java, 소프트웨어개발 등록일 23/07/10"
46193748,2023년 SW개발자 경력 채용 공고,서울 성동구,,"Python, 웹개발, AI(인공지능), .NET, Ajax 외 등록일 23/07/21"
45862387,[플랜아이] 개발자 채용 (JSP JAVA WEB),대전 유성구,,"Python, 웹개발, 유지보수, 프론트엔드, SI개발 외 수정일 23/07/03"
45908878,2023 (주)에이비에이치 SI개발팀 (팀장/사원급) 채용 (부산),부산 해운대구,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, SI개발 외 등록일 23/06/12"
46063870,S/W QA & Test Engineer (신입/경력) 모집합니다.,서울 구로구,,"Python, 백엔드/서버개발, 웹마스터, QA/테스터, SE(시스템엔지니어) 외 등록일 23/07/03"
46111560,[스타랩스] 웹개발자 초/중/고/특급 채용,서울 강남구,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, SE(시스템엔지니어) 외 수정일 23/07/18"
46163119,임베디드 하드웨어 및 소프트웨어 초.중급개발자 모집 [연구소],서울 구로구,,"Python, 백엔드/서버개발, 유지보수, 프론트엔드, SI개발 외 수정일 23/07/17"
46116548,[SPOTV] 데이터기획팀 데이터엔지니어 채용,서울 마포구,,"Python, 데이터분석가, 데이터엔지니어, 데이터마이닝, 데이터시각화 외 등록일 23/07/11"
46097497,통계 분석 및 GIS 분석의 데이터 분석가 모십니다.,서울 금천구,,"Python, 데이터분석가, 데이터엔지니어, DBA, 데이터마이닝 외 등록일 23/07/07"
46176596,S/W 개발 신입사원 채용 (연봉 3700만),서울 강서구,,"Python, 앱개발, 딥러닝, 영상처리, 정보통신 외 수정일 23/07/19"
46106440,"데이터 엔지니어(BI 개발자, 데이터모델러) 채용(신입/경력)",서울 강남구,,"Python, 데이터분석가, 데이터엔지니어, 데이터시각화, 머신러닝 외 등록일 23/07/10"
46036176,[사람인] Business Analyst (경력),서울 구로구,,"Python, 데이터분석가, 데이터시각화, 경영기획, 사업기획 외 수정일 23/07/07"
46195039,"디자이너, 개발자(프론트/백엔드) 직군 경력자 모집",서울 강남구,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, React 외 수정일 23/07/21"
45478853,서버/백엔드 신입 및 경력,경기전체,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, DBA 외 수정일 23/07/12"
46192212,[착한의사] 개발팀(팀장급),서울 강남구,,"Python, 웹개발, 프론트엔드, ECMAScript, Javascript 외 등록일 23/07/21"
46047689,마케팅 데이터 분석가 채용,서울 강남구,,"Python, 데이터분석가, 데이터시각화, 딥러닝, 머신러닝 외 수정일 23/06/30"
46121875,AI 서비스 연구 개발 - 자연어처리/빅데이터 분석,서울 중구,,"Python, 데이터분석가, 백엔드/서버개발, IT컨설팅, 딥러닝 외 수정일 23/07/12"
46087169,(주4일 스타트업) 회로설계 및 펌웨어 개발,서울 마포구,,"Python, 임베디드, 펌웨어, H/W, IoT 외 수정일 23/07/21"
46120849,주니어 백엔드 개발자,서울 강남구,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, DBA 외 수정일 23/07/17"
46145248,프로그램개발자 모집합니다,부산 사상구,,"Python, C#, Java, 유지보수, 프론트엔드 외 등록일 23/07/14"
45995665,반려동물 스타트업 Django 기반 풀스택 웹개발자 신입/경력,서울 강남구,,"Python, 백엔드/서버개발, 웹개발, CSS, Django 외 수정일 23/06/25"
46123151,[DNBSOFT] 웹 개발자 모집 (백엔드),서울 강남구,,"Python, 백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드 외 수정일 23/07/11"
46141884,(경력 / 신입) IT인프라/Colud 시스템 엔지니어 채용 공고,서울 강남구,,"Python, 기술지원, 보안컨설팅, 유지보수, 정보보안 외 수정일 23/07/21"
46145846,AI 연구원 (신입/경력/전문연구요원) 채용,서울 영등포구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 웹개발 외 등록일 23/07/14"
46046629,[대구] 전략기획본부 SW개발파트 신입/경력 채용,대구 중구,,"Python, 기술지원, 데이터엔지니어, 백엔드/서버개발, 웹개발 외 등록일 23/06/30"
46169337,[연구원/대전] 수자원환경연구소 특수직(기술관리_S/W개발) 채용,대전 유성구,,"Python, 기술지원, S/W, C언어, Matlab 외 수정일 23/07/18"
46182057,[하나금융TI] 보안담당 경력사원 모집,인천전체,,"Python, 백엔드/서버개발, 보안컨설팅, 앱개발, 웹개발 외 수정일 23/07/20"
46170050,[DNBSOFT] QA 엔지니어,서울 강남구,,"Python, 웹개발, 프론트엔드, DBA, QA/테스터 외 등록일 23/07/18"
46200100,[더핑크퐁컴퍼니] 유튜브 채널 운영 PM 인턴,서울 서초구,,"Python, SQL, SNS마케팅, 콘텐츠기획, 콘텐츠마케팅 외 등록일 23/07/21"
46159626,개발팀 AI 플랫폼 개발자 공개 채용(신입/경력),부산 해운대구,,"Python, 백엔드/서버개발, 딥러닝, 머신러닝, 클라우드 외 등록일 23/07/17"
46117096,상반기 R&D 대규모 채용 (데이터분석/사이언티스트),서울 강남구,,"Python, 데이터분석가, 데이터엔지니어, 데이터라벨링, 데이터마이닝 외 수정일 23/07/11"
46070752,AI반도체 기반 애플리케이션 SW 개발자 과정 교육생 모집,대전 유성구,,"Python, 펌웨어, DBMS, FPGA, IoT 외 수정일 23/07/04"
43226714,K8S Product Support Engineer,서울전체,,"Python, 웹개발, 프론트엔드, SE(시스템엔지니어), 인프라 외 수정일 22/12/13"
46139259,[둥지-개발팀] 백엔드 앱/웹 개발자 채용,서울 강남구,,"Python, 데이터엔지니어, 백엔드/서버개발, 앱개발, 웹개발 외 수정일 23/07/13"
46096837,[ISTQB 교육/자격시험 지원]SW 테스트 엔지니어 모집(각 부문),서울 강남구,,"Python, 게임개발, 기술지원, 데이터분석가, 데이터엔지니어 외 수정일 23/07/07"
46181218,"컴퓨터비전 인공지능 연구직, 영상 아티스트/엔지니어 채용",경기 하남시,,"Python, 기술지원, DBA, 네트워크, 딥러닝 외 수정일 23/07/20"
46141951,[삼일회계법인] 인사/급여시스템 개발 및 운영 인력 모집,서울 용산구,,"Python, 백엔드/서버개발, 웹개발, 유지보수, RDBMS 외 수정일 23/07/13"
46177392,[넷마블 F&C 자회사] 프로그래머 경력무관 모집,서울 성동구,,"Python, 네트워크, S/W, C++, Linux 외 등록일 23/07/19"
46062701,웹개발자 채용(정규직),경기 성남시 분당구,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, Java 외 수정일 23/07/04"
45148197,[경력] Database 관리 경력사원 모집,서울 마포구,,"Python, 게임개발, 기술지원, 데이터분석가, 데이터엔지니어 외 수정일 23/02/27"
45774296,인공지능(AI)·빅데이터 과학팀(자연어/이미지 처리),서울 영등포구,,"Python, 데이터분석가, 데이터라벨링, 데이터마이닝, 데이터시각화 외 수정일 23/07/03"
45990661,"[인공지능 정보보안] 개발자 부문 - Web, Spring",서울 마포구,,"Python, 앱개발, 웹개발, 프론트엔드, Windows 외 수정일 23/06/23"
45978396,[오산/세마역 10분]반도체장비회사 연구소 신입/경력 채용,경기 오산시,,"Python, 빅데이터, LabVIEW, 연구원, 기술연구 외 수정일 23/07/20"
45958483,(주)솔리드이엔지 사무직 - 클라우드 기술 신입사원 모집,대전 유성구,,"Python, 기술지원, 유지보수, 정보보안, IT컨설팅 외 등록일 23/06/19"
46031879,[그리팅] 백오피스 엔지니어 (전환형 인턴),서울 강남구,,"Python, Django, Git, Kubernetes, 소프트웨어개발 수정일 23/06/29"
46126370,데이터 분석 / 백엔드 개발자 / 신입ㆍ경력 모집,서울 영등포구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 웹개발 외 수정일 23/07/13"
46179369,[대전유성구/대기업] 네이버 계열사 서버관리지원(유지보수)채용,대전 유성구,,"Python, 백엔드/서버개발, 웹개발, 유지보수, 정보보안 외 수정일 23/07/19"
46024496,2023 에프엠 커뮤니케이션즈 각 분야별 신입/ 경력 채용',서울 서초구,,"Python, 앱개발, 웹개발, 웹마스터, 딥러닝 외 수정일 23/06/28"
46031791,인공지능(AI)·빅데이터 과학팀-센서데이터 시각화(통계),서울 영등포구,,"Python, 데이터분석가, 데이터라벨링, 데이터마이닝, 데이터시각화 외 등록일 23/06/29"
46130153,"GS칼텍스 SAP BW, SAP FI 시스템 운영 담당자 모집",서울 강남구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅 외 수정일 23/07/12"
46166457,[차바이오텍] 병원전산시스템 개발/운영 담당(일산/강남차병원/서울역센터),서울 강남구,,"Python, 백엔드/서버개발, 앱개발, 웹개발, 유지보수 외 수정일 23/07/18"
45716121,[현대오토에버] 전 부문 경력직 채용,서울 강남구,,"Python, 기술지원, 데이터분석가, 백엔드/서버개발, 보안컨설팅 외 수정일 23/06/21"
46148104,Personal Assistant / Project Application Engineer / HW integrator / SW-System Designer 채용,경기 용인시 기흥구,,"Python, 솔루션, 임베디드, 아키텍쳐, 비서 외 수정일 23/07/17"
46176914,㈜유니테스트 각 부문 신입 및 경력 채용,경기 용인시 기흥구,,"Python, 백엔드/서버개발, 앱개발, 유지보수, QA/테스터 외 수정일 23/07/19"
46024685,[사세확장] 각 부서별 정규직 채용,경기 김포시,,"Python, 기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발 외 수정일 23/07/07"
46013620,[메타넷그룹] ㈜ 메타넷티플랫폼 AWS Engineer 대규모 채용,서울 종로구,,"Python, DevOps, RDBMS, VPN, AWS 외 수정일 23/07/11"
46064983,(주)싸이버로지텍 2023년 경력 채용,서울 마포구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 웹개발 외 수정일 23/07/12"
46145427,㈜미코 2023년 하반기 각 부문 수시채용,경기 화성시,,"백엔드/서버개발, SE(시스템엔지니어), 네트워크, 솔루션, RPA 외 수정일 23/07/17"
46140655,2023년 하반기 신입 및 경력 공개채용,서울 강남구,,"Python, 백엔드/서버개발, 앱개발, 웹개발, 유지보수 외 수정일 23/07/14"
46164587,㈜쎄트렉아이 2023년 경력직 수시 채용,대전 유성구,,"Python, 데이터엔지니어, 백엔드/서버개발, 웹개발, 유지보수 외 수정일 23/07/19"
46105141,2023 하반기 퀸텟시스템즈 공개채용,서울 영등포구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅 외 수정일 23/07/10"
46052369,"[앤씨앤/넥스트칩] 2023년 7월 연구소, 영업마케팅 각 부문 모집",경기 성남시 분당구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발 외 수정일 23/07/03"
46187607,[GLAD 서울/제주 호텔 & 리조트] 부문별 신입 및 경력 직원 채용,서울 영등포구,,"Python, 데이터분석가, 유지보수, 정보보안, 모델링 외 수정일 23/07/20"
46162791,LIG시스템 각 부문별 신입/경력 채용,서울 종로구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발 외 수정일 23/07/21"
46094187,[이그니스] 랩노쉬 2023년 공개채용,서울 성동구,,"CFA, CFO, IR/공시, 관리회계, 세무회계 외 수정일 23/07/19"
46145239,[교원그룹] 7월 신입/경력 정기 수시채용,서울 중구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발 외 수정일 23/07/17"
46078970,도미노피자 각 부문 (자회사 포함) 공개 채용,서울 강남구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅 외 수정일 23/07/11"
45798889,"SW,제어,영업,구매,재무,시스템엔지니어 인재 채용",경기 화성시,,"Python, 앱개발, 유지보수, SE(시스템엔지니어), 딥러닝 외 수정일 23/07/03"
46181326,㈜솔탑 2023년 부문별 신입/경력사원 모집,대전 유성구,,"Python, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅, 웹개발 외 수정일 23/07/20"
45787790,에이엠텔레콤㈜ 신입/경력 채용 모집,경기 성남시 분당구,,"Python, 기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발 외 수정일 23/07/06"
46127013,각 부문 신입 및 경력사원 채용,서울 구로구,,"Python, 기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발 외 수정일 23/07/12"
46079230,[주3일 원격근무] 2023년 7월 직무별 신입/경력 대규모 인재채용,서울 구로구,,"Python, Windows, HTML, Java, 전산회계 외 수정일 23/07/05"
46148396,2023년 하반기 신입/경력 모집,경기 성남시 수정구,,"Python, QA/테스터, 딥러닝, 머신러닝, 빅데이터 외 수정일 23/07/19"
46128797,2023년 각 부문 신입/경력 채용,서울 구로구,,"Python, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅, 웹개발 외 수정일 23/07/12"
46140642,[서울대병원 1호 스타트업] 2023 하반기 대규모 인재채용,서울 종로구,,"Python, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 프론트엔드 외 수정일 23/07/19"
46178239,㈜파이버프로 2023년도 부문별 채용공고,대전 유성구,,"Python, FPGA, H/W, MCU, S/W 외 수정일 23/07/19"
45921611,서울대학교병원 데이터분석/머신러닝 연구원 및 대학원생 채용,서울 종로구,,"Python, 데이터분석가, 데이터엔지니어, 딥러닝, 머신러닝 외 수정일 23/06/14"
46062556,[온누리약국 체인법인] 2023년 부문별 신입/경력 공개채용,서울 강남구,,"Python, 백엔드/서버개발, 웹개발, 프론트엔드, SE(시스템엔지니어) 외 수정일 23/07/03"
46052654,2023년 7월 NE능률 신입 및 경력(수시) 채용,서울 마포구,,"Python, 백엔드/서버개발, 보안컨설팅, 유지보수, 정보보안 외 수정일 23/07/03"
